INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
34,12.885,1383463.0372573654,1453181.1309495429,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
35,7.674,1434851.2787331815,1434696.234291904,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
36,6.054,1437231.0609618,1433346.578701396,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
37,3.155,1434041.3642793025,1433593.7702978828,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
38,4.604,1430498.916381489,1433912.9943281624,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
39,14.154,1432231.0541329621,1433818.8186329007,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
40,3.496,1431250.0820113148,1433631.2382742008,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
41,3.325,1431292.1313703773,1433372.8050387914,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
42,4.178,1437639.0935178977,1432741.1983316697,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
43,7.93,1435340.9532627084,1432796.6659288653,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
44,3.496,1431628.3913202593,1432714.8938445854,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
45,4.775,1430499.4303012735,1432790.5243101409,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
46,6.65,1433725.7768724198,1432189.435506143,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
47,5.371,1431937.2741439336,1432336.7228841071,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
48,8.611,1432345.0836391419,1432137.6037579423,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
49,5.542,1424880.3807733443,1432733.2846033059,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
50,13.3,1433232.7981113626,1431907.727851818,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
51,10.401,1431957.2733220726,1431853.055348592,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
52,5.03,1433584.8301623825,1431583.6793417651,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
53,8.867,1433919.6827431691,1431331.6717163257,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
54,3.581,1432485.2259729425,1431107.306734296,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
55,9.719,1435102.3454603578,1430917.9588952842,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
56,4.519,1431592.4010632974,1431184.575016163,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
57,9.889,1433972.5764968414,1430373.3533355969,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
58,24.125,1434231.098593002,1429276.6669527679,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
59,4.944,1433241.7266798934,1429082.5332597664,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
60,4.944,1433153.2218960174,1428931.2166318202,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
61,5.285,1433061.1012503563,1428573.2567626159,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
62,7.331,1434546.3843467946,1428439.2308229837,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
63,6.649,1438130.2760849406,1427774.993969148,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
64,3.751,1438817.3428669388,1427695.2544500635,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
65,11.593,1433473.4910564267,1428330.2863516563,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
66,3.239,1435010.4404526823,1427853.3639286398,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
67,4.177,1440069.4090584542,1427265.2167122043,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
68,3.665,1427184.0910048317,1427837.0628126275,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
69,3.069,1426876.5043084777,1427817.4343043508,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
70,8.779,1417510.8933460072,1426946.8551585353,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
71,4.006,1433407.6771852125,1425204.0311758413,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
72,3.409,1419159.2368781627,1426422.6926623667,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
73,5.114,1412503.9295547714,1426945.0792572584,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
74,48.836,1418655.8779074736,1426623.4909880613,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
75,3.153,1434982.9425699378,1424563.5093149487,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
76,3.324,1414717.3291516493,1426338.9957554496,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
77,13.721,1418059.0155162802,1426054.8571247018,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
78,10.738,1418717.6770269244,1425869.07212742,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
79,19.517,1416838.748683325,1426160.371670196,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
80,6.903,1411847.9899208946,1426498.52469807,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
81,3.153,1417484.7398568538,1425891.7788317897,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
82,22.074,1425814.83981526,1425424.6938812875,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
83,8.096,1414570.245302836,1426053.9905201732,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
84,13.636,1425982.0390246373,1424923.9083809468,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
85,12.102,1435274.0412558974,1424003.574177513,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
86,3.579,1415806.7358551538,1425565.122429384,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
87,5.369,1414775.2515689102,1425654.3377367498,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
88,4.517,1415189.2089440152,1425584.4860620725,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
89,13.551,1416303.8199770658,1425548.859945562,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
90,3.494,1416934.0681110532,1425305.1376865024,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
91,47.385,1426363.126760577,1424972.974568457,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
92,54.884,1412637.8288195522,1426093.7043474042,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
93,13.295,1420911.7389301378,1424659.3059351465,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
94,91.274,1413365.1473861749,1425672.0983420007,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
95,29.742,1414899.1809867956,1425147.9761671901,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
96,17.385,1412735.7171607448,1425294.7172807327,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
97,6.903,1412282.0075117378,1425133.7872246958,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
98,111.64,1418216.265029522,1424860.5526441652,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
99,60.591,1414365.372230576,1424955.374817835,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
100,6.221,1423079.052906716,1423572.5150839167,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
101,15.68,1413924.999501281,1424386.0639423206,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
102,4.516,1422847.0336114587,1423410.3951930893,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
103,4.772,1419301.484917048,1423660.5768490115,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
104,35.109,1423451.0796004308,1423180.0669517277,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
105,59.054,1417674.1023767262,1423392.475220064,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
106,4.09,1425301.5990932914,1421839.1164357325,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
107,4.942,1425831.5258859023,1421620.7593626615,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
108,8.18,1427544.3256561856,1421420.708268441,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
109,123.217,1418415.2108516668,1422747.5767507832,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
110,9.032,1425411.9600157242,1421567.4710651962,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
111,11.333,1426949.9066859232,1421185.544137822,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
112,8.265,1426924.9648983194,1420927.4444881298,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
113,190.783,1423635.4799560376,1421499.8815950477,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
114,8.18,1428252.3359461837,1420513.1162907053,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
115,4.772,1426155.1189756836,1420891.4158576631,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
116,4.175,1427359.3318046783,1420551.3799261944,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
117,3.408,1428116.9398608585,1420300.9750384286,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
118,3.664,1420888.2735756282,1421102.692848847,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
119,8.947,1420640.4106166763,1421125.3032832034,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
120,95.263,1425975.7115400217,1421160.8304265165,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
121,72.254,1417570.0981131243,1421352.8517252132,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
122,6.561,1425090.0263997216,1420037.3086048423,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
123,67.141,1421367.5889897463,1420632.3439288214,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
124,12.61,1421493.018145802,1420021.3192607837,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
125,26.412,1424425.890135532,1419363.5229185321,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
126,3.238,1425583.2502814294,1418794.2879353205,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
127,4.089,1423013.1326679932,1418687.1569430025,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
128,8.946,1421556.2552293327,1418982.095470482,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
129,30.5,1422950.958253764,1418242.0267469138,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
130,8.775,1425926.394131052,1417860.3777236522,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
131,4.174,1425765.0339814785,1417432.8948999061,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
132,5.623,1429312.2237182388,1417021.148433123,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
133,109.303,1422133.3130593908,1418144.1348002611,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
134,6.219,1427714.0485439764,1416828.3849060868,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
135,24.45,1425364.398713046,1417413.124101601,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
136,9.541,1426339.5723376728,1416886.581123274,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
137,4.259,1426023.9627944091,1416836.8112810033,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
138,4.345,1426621.4945299178,1416812.6313044706,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
139,77.696,1428541.0774339098,1417423.775666818,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
140,65.171,1424631.946658403,1417264.5213344288,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
141,18.827,1423931.4709261025,1417152.7221666968,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
142,40.124,1422714.1597828171,1417209.1783611795,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
143,10.563,1427615.881782666,1416516.1162522798,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
144,4.771,1427971.7126304102,1416293.7878237716,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
145,10.563,1427127.9653244931,1416323.1022971433,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
146,4.941,1427729.7070526688,1416112.248828378,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
147,8.263,1426711.925395483,1415984.765335078,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
148,7.496,1427797.7597758954,1415743.0950726534,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
149,8.348,1427523.7298802608,1415534.1637600504,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
150,57.756,1425680.257217204,1416019.6938320147,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
151,7.411,1427593.3900311806,1415150.0957517426,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
152,4.344,1427874.0921249234,1414910.6122907482,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
153,8.517,1424669.7515855953,1412520.8470526505,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
154,3.407,1424706.9549562903,1412279.5381222025,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
155,33.978,1420323.5867114074,1410197.0280782154,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
156,39.598,1421631.9462782196,1409792.2396507207,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
157,5.705,1424857.7296031278,1408220.4182505242,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
158,3.149,1418310.1181941018,1399485.0051802755,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
159,23.319,1418219.2475430458,1399126.7370845852,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
160,5.106,1419142.3529141466,1398442.7041813082,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
161,105.275,1402944.0426498454,1400034.727269479,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
162,17.02,1401815.5263074902,1399622.7734837842,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
163,8.595,1402948.4802480577,1399071.1438645173,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
164,31.062,1404178.7709440987,1399088.9122416833,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
165,6.127,1403807.771449015,1398738.7583985098,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
166,16.85,1403249.6777294052,1398736.8813928042,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
167,18.466,1402667.6825390938,1398646.4442479378,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
168,6.978,1401519.382279761,1398613.0246563212,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
169,6.042,1401418.104821567,1398363.6184625437,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
170,13.955,1418289.9044628083,1396181.2800862172,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
171,7.829,1403221.0039276262,1397434.9308630296,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
172,14.125,1400965.0151917574,1397582.6330010165,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
173,24.677,1418462.9315785726,1395726.6499785287,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
174,226.858,1400072.1696638365,1397664.5167350296,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
175,4.34,1418405.6478303515,1395118.9123830348,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
176,3.914,1402101.7706793002,1396740.3022950098,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
177,18.295,1417997.6293996244,1395455.7451700578,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
178,4.85,1418242.1584933833,1394803.3842271976,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
179,25.867,1402799.2994081287,1396599.7042640075,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
180,97.001,1403385.6065057162,1396433.6255982518,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
181,66.88,1401741.5260292713,1396754.0542751534,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
182,4.51,1411904.8097384092,1394917.980527121,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
183,4.084,1405439.0977707424,1395497.0268151881,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
184,34.29,1400258.3726746547,1396417.6631913655,3153400,PRESIDENTE OLEGÁRIO,Noroeste,PARACATU
185,9.87,1402433.0494503223,1395757.7313156326,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
186,3.914,1404064.9955593087,1395387.2754259862,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
187,3.744,1409208.1463499703,1394599.1113227722,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
188,8.253,1405560.550162088,1395050.5812135623,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
189,51.731,1411060.8502072943,1394466.639225667,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
190,84.916,1414895.1019170787,1394737.9484424049,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
191,5.105,1413009.1253762161,1394005.2273648693,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
192,8.508,1411799.9159196415,1394160.6644343387,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
193,3.999,1416249.7549267912,1393413.7101260077,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
194,244.111,1398603.9704901276,1396196.318976033,3153400,PRESIDENTE OLEGÁRIO,Noroeste,PARACATU
195,38.627,1415463.1624980406,1393728.1105186988,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
196,22.376,1404125.5202526941,1394291.530386619,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
197,18.973,1416654.137538755,1393134.559981379,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
198,11.741,1406768.742279408,1394114.712936995,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
199,19.653,1404723.6355053417,1394299.432299577,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
200,11.911,1413908.2387938383,1393106.7488338973,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
201,26.8,1413324.2381032468,1393149.680449749,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
202,4.509,1413949.2080551507,1392864.573348469,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
203,3.658,1411491.4128113803,1393002.1768923318,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
204,11.57,1406486.8660204536,1393409.2760525655,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
205,76.401,1407139.3901601417,1393827.4598391475,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
206,3.743,1414644.6317286033,1392002.8598544186,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
207,61.765,1414258.1068746247,1392447.7510087567,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
208,14.888,1417083.4173008485,1391712.2327621258,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
209,3.658,1416313.419861688,1391644.8685193947,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
210,4.509,1414431.551820172,1391808.6462319063,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
211,82.013,1407431.2907842142,1393044.023406282,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
212,111.449,1401486.3326231504,1393663.7996409072,3153400,PRESIDENTE OLEGÁRIO,Noroeste,PARACATU
213,3.743,1412019.935122769,1391963.4186534344,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
214,49.429,1402602.6459240443,1393563.324329005,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
215,5.955,1413046.498866307,1391857.1567845866,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
216,5.785,1414087.441923949,1391489.8586100368,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
217,28.414,1403139.5459143629,1392884.8489626164,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
218,5.104,1416418.5295132222,1391136.017405498,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
219,28.67,1424314.3483362494,1390811.1181082109,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
220,5.615,1413992.2286052983,1391292.7404943726,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
221,61.847,1412637.231144745,1391594.34854952,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
222,3.828,1415387.507653811,1390396.7014098405,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
223,4.764,1413327.5976972892,1390377.0949694912,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
224,18.97,1424923.8337801576,1389253.5300044352,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
225,145.554,1405752.5389807292,1391829.735241281,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
226,113.564,1410741.1894763003,1390761.9607199868,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
227,54.783,1414552.9589345804,1390422.863281858,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
228,120.116,1428505.8258567494,1389296.8964927837,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
229,20.16,1411448.5026584715,1390139.5452777038,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
230,15.992,1430678.3304373603,1388280.9680797453,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
231,14.546,1408145.398137174,1390455.2686821294,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
232,7.486,1405360.9808360252,1390648.8355843443,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
233,28.497,1414855.7847782956,1389768.7898814823,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
234,27.561,1410825.336870725,1390023.5587430855,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
235,112.031,1403906.8778521793,1391147.1479617532,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
236,15.907,1411920.265746059,1389759.4814783325,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
237,7.571,1411532.0191689758,1389635.4797608103,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
238,9.272,1412939.5121691846,1389562.3087813647,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
239,3.658,1409459.3378942758,1389576.0313226671,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
240,157.79,1403913.0711387272,1390394.244580651,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
241,4.168,1435875.2929763272,1386688.7429885534,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
242,10.037,1413911.4957897891,1388902.139377349,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
243,14.46,1412046.5758701616,1389193.308978326,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
244,20.329,1415475.3809200923,1388901.4909891544,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
245,38.192,1414862.902526501,1388914.2993272815,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
246,52.312,1413156.1056064619,1389088.8016745304,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
247,16.332,1409793.6612081453,1389370.3212158417,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
248,210.444,1406146.6678504625,1390234.2242674567,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
249,5.359,1436460.8734913277,1386482.9394420623,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
250,3.062,1407702.1002309562,1389070.548811101,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
251,6.72,1436761.2392423453,1386104.4264852114,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
252,3.232,1409883.2678518344,1388628.7432541314,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
253,4.423,1438708.4026660416,1385572.070656038,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
254,3.147,1435398.2731880273,1385924.095101094,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
255,196.666,1407579.5602710284,1390275.7850017392,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
256,14.289,1438945.7210114775,1385380.4837210535,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
257,12.503,1411886.2181360794,1388185.600301021,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
258,219.365,1410840.565191804,1388822.1236221301,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
259,5.188,1411631.1890482996,1387967.9125374325,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
260,6.974,1438096.0957956912,1385259.0901473043,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
261,7.315,1410004.1099489562,1387869.0928102823,3136306,JOÃO PINHEIRO,Noroeste,PARACATU
262,3.232,1441623.8717804677,1384684.0028522513,3161700,SÃO GONÇALO DO ABAETÉ,Noroeste,PARACATU
