INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
110,138.84,-43.866,-15.215,3135050,Jaíba,Montes Claros,Janaúba
111,204.55,-43.89,-15.214,3135050,Jaíba,Montes Claros,Janaúba
112,93.94,-43.878,-15.222,3135050,Jaíba,Montes Claros,Janaúba
113,89.1,-43.887,-15.229,3135050,Jaíba,Montes Claros,Janaúba
114,0.95,-43.887,-15.234,3135050,Jaíba,Montes Claros,Janaúba
115,40.66,-43.878,-15.231,3135050,Jaíba,Montes Claros,Janaúba
116,551.64,-43.888,-15.254,3135050,Jaíba,Montes Claros,Janaúba
117,675.13,-43.858,-15.268,3135050,Jaíba,Montes Claros,Janaúba
118,1.46,-46.719,-16.629,3170404,Unaí,Patos de Minas,Unaí
119,0.77,-46.246,-16.65,3122470,Dom Bosco,Patos de Minas,Unaí
120,0.26,-44.943,-16.73,3152131,Ponto Chique,Montes Claros,Pirapora
121,0.86,-46.631,-16.732,3170404,Unaí,Patos de Minas,Unaí
122,2.57,-46.337,-16.858,3170404,Unaí,Patos de Minas,Unaí
123,1.97,-46.339,-16.859,3170404,Unaí,Patos de Minas,Unaí
124,1.63,-46.338,-16.859,3170404,Unaí,Patos de Minas,Unaí
125,0.6,-44.422,-16.862,3162252,São João da Lagoa,Montes Claros,Montes Claros
126,1.03,-46.341,-16.862,3170404,Unaí,Patos de Minas,Unaí
127,0.26,-46.335,-16.867,3170404,Unaí,Patos de Minas,Unaí
128,1.37,-46.343,-16.868,3170404,Unaí,Patos de Minas,Unaí
129,1.03,-46.34,-16.873,3170404,Unaí,Patos de Minas,Unaí
130,0.6,-46.34,-16.875,3170404,Unaí,Patos de Minas,Unaí
131,2.83,-46.351,-16.88,3170404,Unaí,Patos de Minas,Unaí
132,0.6,-46.353,-16.881,3170404,Unaí,Patos de Minas,Unaí
133,0.94,-46.321,-16.881,3170404,Unaí,Patos de Minas,Unaí
134,0.69,-46.318,-16.881,3170404,Unaí,Patos de Minas,Unaí
135,0.69,-46.35,-16.882,3170404,Unaí,Patos de Minas,Unaí
136,1.8,-46.317,-16.882,3170404,Unaí,Patos de Minas,Unaí
137,1.63,-46.351,-16.883,3170404,Unaí,Patos de Minas,Unaí
138,0.94,-46.35,-16.884,3170404,Unaí,Patos de Minas,Unaí
139,1.11,-46.325,-16.884,3170404,Unaí,Patos de Minas,Unaí
140,0.51,-46.35,-16.885,3170404,Unaí,Patos de Minas,Unaí
141,1.03,-46.339,-16.886,3170404,Unaí,Patos de Minas,Unaí
142,2.83,-46.326,-16.886,3170404,Unaí,Patos de Minas,Unaí
143,0.51,-46.338,-16.889,3170404,Unaí,Patos de Minas,Unaí
144,2.23,-46.323,-16.889,3170404,Unaí,Patos de Minas,Unaí
145,1.11,-46.32,-16.889,3170404,Unaí,Patos de Minas,Unaí
146,0.6,-46.325,-16.89,3170404,Unaí,Patos de Minas,Unaí
147,1.71,-46.336,-16.89,3170404,Unaí,Patos de Minas,Unaí
148,3.6,-46.361,-16.89,3170404,Unaí,Patos de Minas,Unaí
149,1.46,-46.363,-16.891,3170404,Unaí,Patos de Minas,Unaí
150,0.51,-46.357,-16.892,3170404,Unaí,Patos de Minas,Unaí
151,9.08,-46.337,-16.891,3170404,Unaí,Patos de Minas,Unaí
152,75.96,-46.355,-16.888,3170404,Unaí,Patos de Minas,Unaí
153,0.77,-46.321,-16.893,3170404,Unaí,Patos de Minas,Unaí
154,1.63,-46.352,-16.893,3170404,Unaí,Patos de Minas,Unaí
155,0.51,-46.335,-16.895,3170404,Unaí,Patos de Minas,Unaí
156,4.02,-46.365,-16.895,3170404,Unaí,Patos de Minas,Unaí
157,0.86,-46.321,-16.896,3170404,Unaí,Patos de Minas,Unaí
158,1.2,-46.366,-16.896,3170404,Unaí,Patos de Minas,Unaí
159,0.94,-46.32,-16.896,3170404,Unaí,Patos de Minas,Unaí
160,0.26,-46.32,-16.898,3170404,Unaí,Patos de Minas,Unaí
161,0.26,-46.348,-16.898,3170404,Unaí,Patos de Minas,Unaí
162,0.51,-46.344,-16.899,3170404,Unaí,Patos de Minas,Unaí
163,6.17,-46.368,-16.898,3170404,Unaí,Patos de Minas,Unaí
164,2.65,-46.269,-16.899,3170404,Unaí,Patos de Minas,Unaí
165,1.37,-46.37,-16.9,3170404,Unaí,Patos de Minas,Unaí
166,0.86,-46.367,-16.9,3170404,Unaí,Patos de Minas,Unaí
167,0.69,-46.315,-16.9,3170404,Unaí,Patos de Minas,Unaí
168,1.37,-46.32,-16.9,3170404,Unaí,Patos de Minas,Unaí
169,4.2,-46.322,-16.899,3170404,Unaí,Patos de Minas,Unaí
170,111.5,-46.357,-16.897,3170404,Unaí,Patos de Minas,Unaí
171,0.6,-46.268,-16.9,3170404,Unaí,Patos de Minas,Unaí
172,1.28,-46.271,-16.9,3170404,Unaí,Patos de Minas,Unaí
173,0.51,-46.313,-16.902,3170404,Unaí,Patos de Minas,Unaí
174,3.68,-46.361,-16.902,3170404,Unaí,Patos de Minas,Unaí
175,0.43,-46.352,-16.902,3170404,Unaí,Patos de Minas,Unaí
176,0.86,-46.35,-16.902,3170404,Unaí,Patos de Minas,Unaí
177,0.51,-46.313,-16.903,3170404,Unaí,Patos de Minas,Unaí
178,2.14,-46.269,-16.903,3170404,Unaí,Patos de Minas,Unaí
179,0.94,-46.371,-16.904,3170404,Unaí,Patos de Minas,Unaí
180,0.43,-46.272,-16.904,3170404,Unaí,Patos de Minas,Unaí
181,0.51,-46.37,-16.905,3170404,Unaí,Patos de Minas,Unaí
182,1.2,-46.272,-16.905,3170404,Unaí,Patos de Minas,Unaí
183,1.03,-46.27,-16.906,3170404,Unaí,Patos de Minas,Unaí
184,0.51,-46.317,-16.906,3170404,Unaí,Patos de Minas,Unaí
185,18.67,-46.353,-16.905,3170404,Unaí,Patos de Minas,Unaí
186,0.69,-46.357,-16.907,3170404,Unaí,Patos de Minas,Unaí
187,318.48,-46.336,-16.897,3170404,Unaí,Patos de Minas,Unaí
188,0.77,-46.358,-16.907,3170404,Unaí,Patos de Minas,Unaí
189,3.43,-46.334,-16.908,3170404,Unaí,Patos de Minas,Unaí
190,0.69,-46.31,-16.909,3170404,Unaí,Patos de Minas,Unaí
191,2.06,-46.274,-16.909,3170404,Unaí,Patos de Minas,Unaí
192,2.91,-46.311,-16.911,3170404,Unaí,Patos de Minas,Unaí
193,4.2,-46.308,-16.911,3170404,Unaí,Patos de Minas,Unaí
194,0.86,-46.308,-16.912,3170404,Unaí,Patos de Minas,Unaí
195,9.85,-46.315,-16.911,3170404,Unaí,Patos de Minas,Unaí
196,0.51,-46.321,-16.914,3170404,Unaí,Patos de Minas,Unaí
197,0.94,-46.319,-16.914,3170404,Unaí,Patos de Minas,Unaí
198,11.65,-46.304,-16.914,3170404,Unaí,Patos de Minas,Unaí
199,3.08,-46.338,-16.915,3170404,Unaí,Patos de Minas,Unaí
200,1.37,-46.347,-16.916,3170404,Unaí,Patos de Minas,Unaí
201,0.77,-46.309,-16.916,3170404,Unaí,Patos de Minas,Unaí
202,2.48,-46.288,-16.916,3170404,Unaí,Patos de Minas,Unaí
203,2.14,-46.297,-16.916,3170404,Unaí,Patos de Minas,Unaí
204,2.06,-46.341,-16.916,3170404,Unaí,Patos de Minas,Unaí
205,0.6,-46.274,-16.917,3170404,Unaí,Patos de Minas,Unaí
206,0.51,-46.284,-16.917,3170404,Unaí,Patos de Minas,Unaí
207,9.42,-46.277,-16.916,3170404,Unaí,Patos de Minas,Unaí
208,5.14,-46.318,-16.916,3170404,Unaí,Patos de Minas,Unaí
209,203.37,-46.364,-16.91,3170404,Unaí,Patos de Minas,Unaí
210,1.46,-46.305,-16.918,3170404,Unaí,Patos de Minas,Unaí
211,5.82,-46.32,-16.916,3170404,Unaí,Patos de Minas,Unaí
212,0.51,-46.282,-16.918,3170404,Unaí,Patos de Minas,Unaí
213,1.37,-44.553,-16.919,3137304,Lagoa dos Patos,Montes Claros,Montes Claros
214,2.48,-46.284,-16.919,3170404,Unaí,Patos de Minas,Unaí
215,0.69,-46.279,-16.919,3170404,Unaí,Patos de Minas,Unaí
216,6.25,-46.282,-16.92,3170404,Unaí,Patos de Minas,Unaí
217,0.86,-46.354,-16.921,3170404,Unaí,Patos de Minas,Unaí
218,0.6,-46.851,-16.921,3147006,Paracatu,Patos de Minas,Patos de Minas
219,0.6,-46.326,-16.922,3170404,Unaí,Patos de Minas,Unaí
220,300.21,-46.334,-16.912,3170404,Unaí,Patos de Minas,Unaí
221,0.51,-46.276,-16.922,3170404,Unaí,Patos de Minas,Unaí
222,218.86,-46.348,-16.915,3170404,Unaí,Patos de Minas,Unaí
223,0.6,-46.32,-16.922,3170404,Unaí,Patos de Minas,Unaí
224,2.91,-46.322,-16.922,3170404,Unaí,Patos de Minas,Unaí
225,1.37,-46.326,-16.923,3170404,Unaí,Patos de Minas,Unaí
226,0.51,-46.321,-16.923,3170404,Unaí,Patos de Minas,Unaí
227,0.51,-46.327,-16.924,3170404,Unaí,Patos de Minas,Unaí
228,13.01,-46.348,-16.924,3170404,Unaí,Patos de Minas,Unaí
229,2.05,-46.321,-16.925,3170404,Unaí,Patos de Minas,Unaí
230,3.08,-46.346,-16.925,3170404,Unaí,Patos de Minas,Unaí
231,6.25,-46.329,-16.925,3170404,Unaí,Patos de Minas,Unaí
232,60.19,-46.307,-16.922,3170404,Unaí,Patos de Minas,Unaí
233,8.31,-46.323,-16.925,3170404,Unaí,Patos de Minas,Unaí
234,38.62,-46.311,-16.926,3170404,Unaí,Patos de Minas,Unaí
235,1.88,-46.322,-16.928,3170404,Unaí,Patos de Minas,Unaí
236,18.41,-46.333,-16.925,3170404,Unaí,Patos de Minas,Unaí
237,2.4,-46.332,-16.928,3170404,Unaí,Patos de Minas,Unaí
238,61.48,-46.341,-16.926,3170404,Unaí,Patos de Minas,Unaí
239,1.37,-46.302,-16.929,3170404,Unaí,Patos de Minas,Unaí
240,18.49,-46.326,-16.928,3170404,Unaí,Patos de Minas,Unaí
241,2.65,-46.334,-16.93,3170404,Unaí,Patos de Minas,Unaí
242,44.44,-46.295,-16.926,3170404,Unaí,Patos de Minas,Unaí
243,5.48,-46.323,-16.93,3170404,Unaí,Patos de Minas,Unaí
244,1.03,-46.301,-16.931,3170404,Unaí,Patos de Minas,Unaí
245,99.49,-46.285,-16.927,3170404,Unaí,Patos de Minas,Unaí
246,4.28,-46.326,-16.931,3170404,Unaí,Patos de Minas,Unaí
247,29.03,-46.299,-16.928,3170404,Unaí,Patos de Minas,Unaí
248,0.77,-46.337,-16.933,3170404,Unaí,Patos de Minas,Unaí
249,2.4,-46.34,-16.933,3170404,Unaí,Patos de Minas,Unaí
250,48.89,-46.273,-16.93,3170404,Unaí,Patos de Minas,Unaí
251,3.6,-46.335,-16.935,3170404,Unaí,Patos de Minas,Unaí
252,26.46,-46.278,-16.933,3170404,Unaí,Patos de Minas,Unaí
253,3.77,-46.332,-16.936,3170404,Unaí,Patos de Minas,Unaí
254,22.26,-46.274,-16.935,3170404,Unaí,Patos de Minas,Unaí
255,104.54,-46.314,-16.934,3170404,Unaí,Patos de Minas,Unaí
256,1.37,-46.254,-16.94,3170404,Unaí,Patos de Minas,Unaí
257,4.2,-46.252,-16.939,3170404,Unaí,Patos de Minas,Unaí
258,3.08,-46.252,-16.942,3170404,Unaí,Patos de Minas,Unaí
259,3.6,-46.332,-16.941,3170404,Unaí,Patos de Minas,Unaí
260,97.0,-46.517,-16.938,3147006,Paracatu,Patos de Minas,Patos de Minas
261,0.86,-46.254,-16.943,3170404,Unaí,Patos de Minas,Unaí
262,106.76,-46.303,-16.938,3170404,Unaí,Patos de Minas,Unaí
263,67.98,-46.22,-16.94,3170404,Unaí,Patos de Minas,Unaí
264,0.86,-46.32,-16.944,3170404,Unaí,Patos de Minas,Unaí
265,17.29,-46.226,-16.943,3170404,Unaí,Patos de Minas,Unaí
266,1.28,-46.324,-16.944,3170404,Unaí,Patos de Minas,Unaí
267,0.51,-46.232,-16.945,3170404,Unaí,Patos de Minas,Unaí
268,83.05,-46.325,-16.939,3170404,Unaí,Patos de Minas,Unaí
269,1.2,-46.531,-16.945,3147006,Paracatu,Patos de Minas,Patos de Minas
270,0.51,-46.32,-16.946,3170404,Unaí,Patos de Minas,Unaí
271,3.77,-46.226,-16.946,3170404,Unaí,Patos de Minas,Unaí
272,0.68,-46.231,-16.946,3170404,Unaí,Patos de Minas,Unaí
273,0.26,-46.53,-16.947,3147006,Paracatu,Patos de Minas,Patos de Minas
274,32.96,-46.263,-16.945,3170404,Unaí,Patos de Minas,Unaí
275,1.88,-46.319,-16.948,3170404,Unaí,Patos de Minas,Unaí
276,12.67,-46.257,-16.949,3170404,Unaí,Patos de Minas,Unaí
277,3.17,-46.276,-16.95,3170404,Unaí,Patos de Minas,Unaí
278,2.05,-46.384,-16.95,3147006,Paracatu,Patos de Minas,Patos de Minas
279,96.14,-46.244,-16.946,3170404,Unaí,Patos de Minas,Unaí
280,59.76,-46.314,-16.946,3170404,Unaí,Patos de Minas,Unaí
281,4.11,-46.232,-16.951,3170404,Unaí,Patos de Minas,Unaí
282,97.17,-46.512,-16.947,3147006,Paracatu,Patos de Minas,Patos de Minas
283,4.62,-46.26,-16.951,3170404,Unaí,Patos de Minas,Unaí
284,42.55,-46.22,-16.948,3170404,Unaí,Patos de Minas,Unaí
285,0.6,-46.237,-16.952,3170404,Unaí,Patos de Minas,Unaí
286,0.6,-46.251,-16.953,3170404,Unaí,Patos de Minas,Unaí
287,4.62,-46.295,-16.952,3147006,Paracatu,Patos de Minas,Patos de Minas
288,1.63,-46.362,-16.953,3147006,Paracatu,Patos de Minas,Patos de Minas
289,5.22,-46.385,-16.952,3147006,Paracatu,Patos de Minas,Patos de Minas
290,0.6,-46.297,-16.953,3147006,Paracatu,Patos de Minas,Patos de Minas
291,0.34,-46.237,-16.953,3170404,Unaí,Patos de Minas,Unaí
292,24.31,-46.237,-16.95,3170404,Unaí,Patos de Minas,Unaí
293,1.2,-46.237,-16.954,3170404,Unaí,Patos de Minas,Unaí
294,2.31,-46.384,-16.954,3147006,Paracatu,Patos de Minas,Patos de Minas
295,1.88,-46.387,-16.954,3147006,Paracatu,Patos de Minas,Patos de Minas
296,2.05,-46.235,-16.955,3170404,Unaí,Patos de Minas,Unaí
297,1.37,-46.299,-16.956,3147006,Paracatu,Patos de Minas,Patos de Minas
298,54.11,-46.272,-16.952,3170404,Unaí,Patos de Minas,Unaí
299,12.41,-46.232,-16.955,3170404,Unaí,Patos de Minas,Unaí
300,0.51,-46.364,-16.958,3147006,Paracatu,Patos de Minas,Patos de Minas
301,0.6,-46.297,-16.959,3147006,Paracatu,Patos de Minas,Patos de Minas
302,0.34,-46.299,-16.959,3147006,Paracatu,Patos de Minas,Patos de Minas
303,0.94,-46.255,-16.959,3170404,Unaí,Patos de Minas,Unaí
304,1.03,-46.256,-16.959,3170404,Unaí,Patos de Minas,Unaí
305,24.66,-46.351,-16.958,3147006,Paracatu,Patos de Minas,Patos de Minas
306,0.68,-46.245,-16.96,3170404,Unaí,Patos de Minas,Unaí
307,1.2,-46.258,-16.96,3170404,Unaí,Patos de Minas,Unaí
308,15.24,-46.387,-16.959,3147006,Paracatu,Patos de Minas,Patos de Minas
309,37.33,-46.249,-16.957,3170404,Unaí,Patos de Minas,Unaí
310,0.68,-46.297,-16.961,3147006,Paracatu,Patos de Minas,Patos de Minas
311,0.94,-46.259,-16.961,3170404,Unaí,Patos de Minas,Unaí
312,0.94,-46.258,-16.961,3170404,Unaí,Patos de Minas,Unaí
313,2.05,-46.363,-16.962,3147006,Paracatu,Patos de Minas,Patos de Minas
314,0.86,-46.367,-16.962,3147006,Paracatu,Patos de Minas,Patos de Minas
315,2.4,-46.529,-16.962,3147006,Paracatu,Patos de Minas,Patos de Minas
316,11.98,-46.254,-16.962,3170404,Unaí,Patos de Minas,Unaí
317,0.68,-46.363,-16.964,3147006,Paracatu,Patos de Minas,Patos de Minas
318,0.51,-46.288,-16.963,3147006,Paracatu,Patos de Minas,Patos de Minas
319,90.14,-46.226,-16.959,3170404,Unaí,Patos de Minas,Unaí
320,0.68,-46.364,-16.965,3147006,Paracatu,Patos de Minas,Patos de Minas
321,27.99,-46.387,-16.964,3147006,Paracatu,Patos de Minas,Patos de Minas
322,1.8,-46.254,-16.966,3170404,Unaí,Patos de Minas,Unaí
323,16.01,-46.29,-16.963,3147006,Paracatu,Patos de Minas,Patos de Minas
324,22.0,-46.293,-16.964,3147006,Paracatu,Patos de Minas,Patos de Minas
325,26.79,-46.245,-16.968,3170404,Unaí,Patos de Minas,Unaí
326,0.68,-46.245,-16.973,3170404,Unaí,Patos de Minas,Unaí
327,3.0,-46.251,-16.972,3170404,Unaí,Patos de Minas,Unaí
328,1.71,-46.236,-16.973,3170404,Unaí,Patos de Minas,Unaí
329,1.2,-46.362,-16.973,3147006,Paracatu,Patos de Minas,Patos de Minas
330,19.95,-46.299,-16.971,3147006,Paracatu,Patos de Minas,Patos de Minas
331,0.51,-46.247,-16.974,3170404,Unaí,Patos de Minas,Unaí
332,0.86,-46.36,-16.974,3147006,Paracatu,Patos de Minas,Patos de Minas
333,62.23,-46.237,-16.97,3170404,Unaí,Patos de Minas,Unaí
334,0.86,-46.365,-16.974,3147006,Paracatu,Patos de Minas,Patos de Minas
335,10.96,-46.301,-16.973,3147006,Paracatu,Patos de Minas,Patos de Minas
336,1.28,-46.359,-16.975,3147006,Paracatu,Patos de Minas,Patos de Minas
337,0.6,-46.362,-16.975,3147006,Paracatu,Patos de Minas,Patos de Minas
338,0.94,-46.289,-16.975,3147006,Paracatu,Patos de Minas,Patos de Minas
339,7.02,-46.239,-16.975,3170404,Unaí,Patos de Minas,Unaí
340,3.94,-46.364,-16.974,3147006,Paracatu,Patos de Minas,Patos de Minas
341,0.51,-46.236,-16.976,3170404,Unaí,Patos de Minas,Unaí
342,2.05,-46.302,-16.976,3147006,Paracatu,Patos de Minas,Patos de Minas
343,0.51,-46.285,-16.978,3147006,Paracatu,Patos de Minas,Patos de Minas
344,0.6,-46.256,-16.979,3147006,Paracatu,Patos de Minas,Patos de Minas
345,1.11,-46.255,-16.98,3147006,Paracatu,Patos de Minas,Patos de Minas
346,55.98,-46.349,-16.978,3147006,Paracatu,Patos de Minas,Patos de Minas
347,1.03,-46.396,-16.982,3147006,Paracatu,Patos de Minas,Patos de Minas
348,53.24,-46.368,-16.979,3147006,Paracatu,Patos de Minas,Patos de Minas
349,2.23,-46.522,-16.982,3147006,Paracatu,Patos de Minas,Patos de Minas
350,56.75,-46.341,-16.979,3147006,Paracatu,Patos de Minas,Patos de Minas
351,0.68,-46.257,-16.982,3147006,Paracatu,Patos de Minas,Patos de Minas
352,1.54,-46.26,-16.983,3147006,Paracatu,Patos de Minas,Patos de Minas
353,2.48,-46.515,-16.983,3147006,Paracatu,Patos de Minas,Patos de Minas
354,13.35,-46.521,-16.979,3147006,Paracatu,Patos de Minas,Patos de Minas
355,0.26,-46.521,-16.984,3147006,Paracatu,Patos de Minas,Patos de Minas
356,0.51,-46.515,-16.985,3147006,Paracatu,Patos de Minas,Patos de Minas
