INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
190,0.6,1418909.907,1423035.977,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
191,0.85,1422892.423,1422318.287,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
192,1.19,1425212.278,1422094.106,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
193,1.45,1425217.585,1421959.017,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
194,4.09,1425301.599,1421839.116,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
195,0.68,1419576.017,1422297.971,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
196,0.85,1423343.441,1421872.766,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
197,2.9,1427850.842,1421415.138,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
198,0.6,1427433.653,1421384.779,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
199,4.94,1425831.526,1421620.759,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
200,1.28,1425987.907,1421444.335,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
201,8.18,1427544.326,1421420.708,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
202,1.36,1428120.183,1421187.042,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
203,123.22,1418415.211,1422747.577,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
204,1.62,1428431.684,1421085.714,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
205,0.85,1428547.981,1421012.457,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
206,9.03,1425411.96,1421567.471,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
207,11.33,1426949.907,1421185.544,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
208,2.05,1427179.016,1421081.565,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
209,0.6,1425481.082,1421225.658,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
210,0.94,1420243.831,1421747.374,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
211,2.47,1426509.2,1421123.764,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
212,0.6,1425547.142,1421182.26,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
213,0.77,1427155.934,1420901.207,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
214,1.7,1420517.24,1421544.042,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
215,8.27,1426924.965,1420927.444,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
216,2.13,1421002.334,1421356.524,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
217,2.04,1424840.478,1420940.066,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
218,0.68,1420419.672,1421355.809,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
219,1.28,1425200.17,1420926.823,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
220,0.94,1424954.681,1420885.278,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
221,1.7,1421012.955,1421202.78,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
222,190.78,1423635.48,1421499.882,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
223,8.18,1428252.336,1420513.116,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
224,0.85,1428499.275,1420419.757,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
225,4.77,1426155.119,1420891.416,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
226,0.6,1425179.596,1420716.759,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
227,1.79,1427730.306,1420483.525,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
228,4.18,1427359.332,1420551.38,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
229,3.41,1428116.94,1420300.975,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
230,0.51,1424637.879,1420626.826,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
231,1.79,1426272.238,1420429.988,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
232,3.66,1420888.274,1421102.693,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
233,2.3,1424803.767,1420546.633,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
234,8.95,1420640.411,1421125.303,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
235,2.04,1428523.885,1420204.023,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
236,1.19,1425013.353,1420502.671,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
237,0.51,1427693.066,1420191.129,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
238,2.81,1428369.767,1420170.256,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
239,0.94,1426357.201,1420299.898,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
240,2.9,1427480.969,1420156.4,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
241,95.26,1425975.712,1421160.83,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
242,1.96,1427594.617,1419993.63,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
243,72.25,1417570.098,1421352.852,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
244,6.56,1425090.026,1420037.309,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
245,2.81,1424748.655,1419940.754,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
246,67.14,1421367.589,1420632.344,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
247,0.51,1424465.365,1419772.081,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
248,0.77,1424423.14,1419533.288,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
249,12.61,1421493.018,1420021.319,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
250,0.26,1424339.486,1419427.317,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
251,2.98,1424225.205,1419447.502,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
252,26.41,1424425.89,1419363.523,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
253,3.24,1425583.25,1418794.288,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
254,0.09,1425705.57,1418670.641,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
255,2.3,1422156.419,1419005.614,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
256,1.7,1423058.096,1418836.326,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
257,0.6,1422275.677,1418831.039,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
258,4.09,1423013.133,1418687.157,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
259,8.95,1421556.255,1418982.095,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
260,2.39,1422831.554,1418533.309,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
261,0.51,1422564.4,1418199.645,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
262,30.5,1422950.958,1418242.027,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
263,8.77,1425926.394,1417860.378,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
264,0.94,1425159.13,1417691.042,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
265,0.6,1425682.469,1417623.242,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
266,0.51,1425948.913,1417550.176,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
267,0.68,1423481.357,1417753.871,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
268,4.17,1425765.034,1417432.895,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
269,0.09,1425599.006,1417337.547,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
270,0.17,1425703.157,1417284.195,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
271,0.68,1429004.502,1416966.369,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
272,5.62,1429312.224,1417021.148,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
273,0.34,1425559.437,1417284.34,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
274,0.68,1428622.206,1416908.371,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
275,0.09,1425407.942,1417070.832,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
276,109.3,1422133.313,1418144.135,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
277,0.85,1428530.43,1416731.051,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
278,0.09,1423176.881,1417209.026,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
279,0.34,1425373.729,1417002.792,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
280,0.51,1427495.898,1416779.901,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
281,6.22,1427714.049,1416828.385,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
282,0.51,1425160.246,1416967.055,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
283,24.45,1425364.399,1417413.124,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
284,1.02,1430375.127,1416349.337,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
285,77.7,1428541.077,1417423.776,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
286,65.17,1424631.947,1417264.521,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
287,18.83,1423931.471,1417152.722,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
288,40.12,1422714.16,1417209.178,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
289,1.28,1426980.246,1416480.101,3136306,JOÃO PINHEIRO,Noroeste,Não encontrado
