INDEX, AREA       , X          , Y          , COD_MUNICIPIO, MUNICIPIO               , MESO                              , MICRO
    4,  9054090.08, 5584497.251, 7813183.616,       3171105, Veríssimo               , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5553019.987, 7814343.136,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5383570.964, 7818503.563,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5559011.429, 7814138.015,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5619393.209, 7811690.401,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5688771.44 , 7809054.128,       3149804, Perdizes                , Triângulo Mineiro e Alto Paranaíba, ARAXÁ
    4,  9054090.08, 5447241.563, 7817077.076,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5619766.133, 7811437.494,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5382968.095, 7817652.947,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5623016.201, 7810760.811,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5383838.844, 7817009.402,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5382892.383, 7816405.508,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5383986.624, 7816419.979,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5364709.1  , 7815940.349,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5550146.238, 7811196.105,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5391917.83 , 7814889.034,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5549113.189, 7810811.636,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5376335.059, 7814472.849,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5376394.981, 7814651.208,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5381493.914, 7814241.564,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5556631.75 , 7809123.501,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5376946.876, 7813962.825,       3134400, Iturama                 , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5877750.005, 7796169.45 ,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5439489.248, 7811817.558,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5440306.881, 7811652.88 ,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5683908.975, 7804074.934,       3156908, Sacramento              , Triângulo Mineiro e Alto Paranaíba, ARAXÁ
    4,  9054090.08, 5548148.567, 7808977.069,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5453505.961, 7810848.349,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5489117.613, 7809947.235,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5423931.362, 7811392.493,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5453512.97 , 7810476.677,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5626811.412, 7805146.756,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5898167.134, 7793486.436,       3107406, Bom Despacho            , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5882135.507, 7794045.511,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5553103.234, 7807119.805,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5438456.747, 7809817.144,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5439241.161, 7809797.673,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5548822.446, 7805975.029,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5549068.632, 7805696.821,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5522880.311, 7806174.174,       3116902, Comendador Gomes        , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5346964.748, 7810171.439,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5537883.641, 7805282.369,       3116902, Comendador Gomes        , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5433061.161, 7807802.07 ,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5875321.623, 7791386.404,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5347084.437, 7809235.574,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5346435.596, 7808460.891,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5622431.034, 7800726.554,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5600857.081, 7801569.907,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5347076.903, 7808426.041,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5564257.603, 7802583.544,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5624916.557, 7800438.175,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5452775.189, 7805174.35 ,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5335985.325, 7807676.472,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5335237.328, 7807533.201,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5556422.068, 7800403.515,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5337386.27 , 7806371.054,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5510537.888, 7802977.894,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5573584.842, 7798936.53 ,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5546608.446, 7799545.779,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5546076.321, 7799334.065,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5656082.103, 7795689.266,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5880891.326, 7784562.778,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5330735.334, 7802635.37 ,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5544764.972, 7797141.845,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5884702.307, 7783120.606,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5456673.208, 7798655.432,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5457331.084, 7798695.044,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5566763.09 , 7795437.749,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5607266.417, 7793018.077,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5520350.407, 7796219.732,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5881979.402, 7781736.6  ,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5452731.71 , 7796785.647,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5551415.79 , 7794030.97 ,       3111408, Campo Florido           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5551356.384, 7793984.81 ,       3150703, Pirajuba                , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5346061.056, 7798220.884,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5867560.781, 7779961.294,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5346274.791, 7797692.609,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5534809.976, 7792967.865,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5616173.394, 7790127.412,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5433817.051, 7795551.834,       3161304, São Francisco de Sales  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5616411.022, 7788609.398,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5507331.643, 7790955.621,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5452852.271, 7791533.054,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5551025.33 , 7788679.24 ,       3150703, Pirajuba                , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5511086.912, 7789840.33 ,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5585310.234, 7787531.105,       3117306, Conceição das Alagoas   , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5317981.39 , 7793649.952,       3114550, Carneirinho             , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5577314.86 , 7785515.143,       3117306, Conceição das Alagoas   , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5646531.425, 7782830.011,       3121258, Delta                   , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5672735.821, 7781039.438,       3118205, Conquista               , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5885764.535, 7772023.012,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5879496.972, 7771412.151,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5877962.755, 7770851.67 ,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5666473.35 , 7779925.357,       3118205, Conquista               , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5650518.011, 7779551.305,       3121258, Delta                   , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5523868.336, 7783800.176,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
