INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
24192,0.672,-47.199,-20.171,3156908,Sacramento,Sudeste,Uberaba
24193,11.935,-45.758,-20.17,3130309,Iguatama,Sudeste,Formiga
24194,0.168,-45.635,-20.172,3104205,Arcos,Sudeste,Formiga
24195,0.42,-47.119,-20.173,3156908,Sacramento,Sudeste,Uberaba
24196,2.101,-45.754,-20.173,3130309,Iguatama,Sudeste,Formiga
24197,2.017,-45.633,-20.173,3104205,Arcos,Sudeste,Formiga
24198,1.093,-49.224,-20.174,3127107,Frutal,Sudeste,Frutal
24199,1.009,-49.212,-20.173,3127107,Frutal,Sudeste,Frutal
24200,0.588,-47.199,-20.174,3156908,Sacramento,Sudeste,Uberaba
24201,0.925,-49.226,-20.174,3127107,Frutal,Sudeste,Frutal
24202,3.53,-49.222,-20.174,3127107,Frutal,Sudeste,Frutal
24203,3.194,-48.902,-20.174,3127107,Frutal,Sudeste,Frutal
24204,0.504,-48.944,-20.175,3127107,Frutal,Sudeste,Frutal
24205,2.858,-48.961,-20.175,3127107,Frutal,Sudeste,Frutal
24206,0.504,-45.774,-20.176,3130309,Iguatama,Sudeste,Formiga
24207,1.093,-49.212,-20.175,3127107,Frutal,Sudeste,Frutal
24208,0.504,-47.205,-20.176,3156908,Sacramento,Sudeste,Uberaba
24209,6.051,-46.164,-20.174,3105103,Bambuí,Sudeste,Formiga
24210,0.588,-49.158,-20.177,3127008,Fronteira,Sudeste,Frutal
24211,54.126,-49.13,-20.173,3127008,Fronteira,Sudeste,Frutal
24212,0.168,-49.097,-20.177,3127008,Fronteira,Sudeste,Frutal
24213,48.244,-49.161,-20.17,3127107,Frutal,Sudeste,Frutal
24214,0.756,-49.159,-20.177,3127008,Fronteira,Sudeste,Frutal
24215,25.55,-45.74,-20.174,3130309,Iguatama,Sudeste,Formiga
24216,0.504,-49.122,-20.178,3127008,Fronteira,Sudeste,Frutal
24217,341.08,-48.861,-20.165,3127107,Frutal,Sudeste,Frutal
24218,4.454,-45.761,-20.176,3130309,Iguatama,Sudeste,Formiga
24219,0.336,-45.769,-20.178,3130309,Iguatama,Sudeste,Formiga
24220,209.795,-49.167,-20.163,3127107,Frutal,Sudeste,Frutal
24221,0.504,-49.125,-20.178,3127008,Fronteira,Sudeste,Frutal
24222,0.924,-46.008,-20.178,3105103,Bambuí,Sudeste,Formiga
24223,1.429,-49.097,-20.178,3127008,Fronteira,Sudeste,Frutal
24224,39.67,-49.142,-20.175,3127008,Fronteira,Sudeste,Frutal
24225,1.513,-49.131,-20.179,3127008,Fronteira,Sudeste,Frutal
24226,39.586,-45.752,-20.176,3130309,Iguatama,Sudeste,Formiga
24227,138.595,-49.107,-20.172,3127008,Fronteira,Sudeste,Frutal
24228,7.564,-49.129,-20.179,3127008,Fronteira,Sudeste,Frutal
24229,35.215,-45.727,-20.177,3130309,Iguatama,Sudeste,Formiga
24230,1.009,-49.193,-20.181,3127107,Frutal,Sudeste,Frutal
24231,0.84,-47.125,-20.182,3156908,Sacramento,Sudeste,Uberaba
24232,2.101,-49.187,-20.182,3127107,Frutal,Sudeste,Frutal
24233,11.094,-49.18,-20.18,3127107,Frutal,Sudeste,Frutal
24234,10.758,-49.119,-20.18,3127008,Fronteira,Sudeste,Frutal
